job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,benefits_score,company_name
Deep Learning Engineer,63017,EN,CT,Singapore,M,Singapore,50,"Spark, Python, Java, Docker, Scala",Associate,1,Media,5.3,Predictive Systems
Robotics Engineer,61021,EN,PT,Israel,M,Israel,100,"Tableau, Azure, Spark, Java",PhD,1,Telecommunications,6.4,Neural Networks Co
Machine Learning Researcher,61781,EN,FT,Japan,M,Singapore,100,"Linux, GCP, MLOps",Bachelor,0,Retail,8.5,DataVision Ltd
AI Architect,53274,EN,FL,Finland,M,Finland,100,"Spark, Python, Statistics, Hadoop, TensorFlow",Associate,0,Automotive,6.0,Autonomous Tech
AI Specialist,127779,SE,CT,Finland,L,Finland,50,"Docker, Data Visualization, Python",Bachelor,8,Consulting,5.8,Machine Intelligence Group
NLP Engineer,187522,EX,CT,Finland,S,Finland,0,"Scala, Linux, Spark, PyTorch, MLOps",Bachelor,10,Media,7.4,Future Systems
AI Architect,141209,SE,FL,Finland,M,Finland,50,"Java, PyTorch, Tableau",Associate,9,Government,5.6,TechCorp Inc
Autonomous Systems Engineer,61916,MI,FT,South Korea,S,South Korea,100,"Java, Statistics, GCP, Kubernetes, NLP",Associate,2,Energy,5.1,Autonomous Tech
Robotics Engineer,129200,MI,CT,Denmark,L,Denmark,100,"Java, SQL, Kubernetes, Computer Vision",Associate,4,Manufacturing,9.3,Neural Networks Co
Machine Learning Researcher,92506,EN,FL,Netherlands,L,Netherlands,50,"Scala, Python, Mathematics",Bachelor,0,Manufacturing,6.2,Predictive Systems
Principal Data Scientist,84037,EN,CT,Ireland,L,Ireland,100,"TensorFlow, PyTorch, SQL, Spark, Docker",Associate,1,Energy,6.6,Smart Analytics
Data Engineer,89516,EX,PT,India,L,India,0,"Java, R, MLOps, Spark",Master,11,Real Estate,9.7,Algorithmic Solutions
Deep Learning Engineer,143114,SE,FL,Netherlands,L,Netherlands,0,"Git, Python, Kubernetes",Master,8,Government,9.3,TechCorp Inc
Robotics Engineer,67831,EN,FL,France,S,France,100,"Python, Git, Hadoop, Spark",Master,0,Real Estate,5.5,Autonomous Tech
Autonomous Systems Engineer,85270,EN,FL,United States,M,Indonesia,100,"Spark, Scala, AWS, Deep Learning",PhD,0,Government,8.8,DataVision Ltd
Machine Learning Researcher,83518,MI,FT,Germany,M,Germany,100,"Python, NLP, Git, Kubernetes",Associate,4,Healthcare,5.1,Neural Networks Co
Machine Learning Engineer,215627,EX,FT,United Kingdom,M,United Kingdom,50,"Git, Scala, GCP",PhD,10,Government,7.8,DeepTech Ventures
Deep Learning Engineer,56130,EN,CT,Ireland,S,Ireland,50,"NLP, Deep Learning, R, SQL, MLOps",PhD,1,Transportation,7.1,Algorithmic Solutions
ML Ops Engineer,138420,EX,CT,Sweden,M,Sweden,50,"PyTorch, Docker, Data Visualization, GCP, TensorFlow",PhD,17,Transportation,5.3,DataVision Ltd
Autonomous Systems Engineer,48714,EN,FT,Israel,S,Israel,100,"Git, R, Python, Mathematics",Master,1,Energy,8.6,Advanced Robotics
Research Scientist,74764,MI,FL,Austria,M,Austria,50,"Python, TensorFlow, NLP",Master,2,Telecommunications,5.2,Quantum Computing Inc
AI Architect,120516,MI,PT,Switzerland,M,Norway,50,"Linux, SQL, Computer Vision, Kubernetes",Master,3,Telecommunications,5.5,DataVision Ltd
Data Scientist,99999,EN,FL,Switzerland,S,Switzerland,50,"PyTorch, Linux, Hadoop",Associate,0,Real Estate,9.6,Neural Networks Co
Autonomous Systems Engineer,71366,EN,CT,Israel,M,Israel,0,"TensorFlow, NLP, Kubernetes, Data Visualization, AWS",Bachelor,0,Energy,7.3,Neural Networks Co
AI Software Engineer,97277,SE,FT,France,S,India,0,"Mathematics, Kubernetes, Tableau, NLP",Master,5,Technology,5.7,Cloud AI Solutions
Machine Learning Researcher,56049,EN,PT,France,S,France,50,"Kubernetes, Linux, Git, Azure, Mathematics",Bachelor,0,Government,8.9,Machine Intelligence Group
NLP Engineer,86142,SE,PT,South Korea,M,Czech Republic,100,"Computer Vision, NLP, Tableau, Data Visualization, MLOps",Master,6,Technology,5.1,Advanced Robotics
NLP Engineer,193261,EX,FT,South Korea,L,South Korea,50,"Data Visualization, Spark, R, Mathematics, Linux",Associate,10,Education,8.7,DataVision Ltd
Machine Learning Engineer,66736,MI,FL,South Korea,M,South Korea,100,"Linux, Kubernetes, Data Visualization, Hadoop, Computer Vision",PhD,4,Gaming,5.8,Future Systems
Machine Learning Researcher,174210,SE,CT,United States,L,United States,50,"Java, GCP, Hadoop, Deep Learning",Associate,6,Telecommunications,5.2,DataVision Ltd
Deep Learning Engineer,81347,EN,FT,Switzerland,M,Finland,0,"Deep Learning, Kubernetes, Linux",PhD,1,Healthcare,9.0,AI Innovations
AI Architect,93192,EN,CT,Switzerland,L,Switzerland,50,"Azure, Python, MLOps, Scala, R",Master,0,Education,6.2,Autonomous Tech
AI Specialist,114472,SE,CT,Japan,S,France,50,"Mathematics, Hadoop, Spark, Tableau, GCP",Bachelor,5,Education,8.3,DeepTech Ventures
Autonomous Systems Engineer,172931,EX,CT,Germany,S,Germany,100,"Java, Scala, Statistics, Data Visualization",Bachelor,19,Real Estate,5.9,Future Systems
Data Scientist,34111,MI,PT,China,S,China,50,"Statistics, AWS, R",Master,2,Telecommunications,6.5,AI Innovations
AI Product Manager,188795,SE,FT,Switzerland,M,Switzerland,0,"R, Docker, Tableau, Azure, PyTorch",Associate,5,Technology,7.6,AI Innovations
Machine Learning Researcher,52632,EN,FL,Israel,S,Israel,50,"SQL, Spark, Tableau, Scala",PhD,0,Retail,8.8,Neural Networks Co
Principal Data Scientist,142168,SE,PT,France,M,France,50,"Mathematics, TensorFlow, Docker, NLP",Associate,9,Gaming,7.3,TechCorp Inc
Machine Learning Engineer,93578,MI,CT,United States,M,United States,50,"TensorFlow, AWS, Spark, Kubernetes, SQL",Associate,3,Retail,9.3,Quantum Computing Inc
Principal Data Scientist,85454,EN,FT,Denmark,M,Denmark,100,"SQL, Scala, Kubernetes",PhD,0,Government,7.8,Cloud AI Solutions
AI Consultant,136071,EX,CT,United Kingdom,S,United Kingdom,100,"Python, SQL, GCP, Hadoop, Spark",Associate,16,Real Estate,7.4,Cognitive Computing
Deep Learning Engineer,286081,EX,CT,Australia,L,Australia,0,"Statistics, Spark, TensorFlow, Linux, Docker",PhD,10,Automotive,7.4,DataVision Ltd
Autonomous Systems Engineer,180243,EX,PT,Japan,L,Japan,0,"AWS, Hadoop, Java",Bachelor,18,Retail,9.9,DeepTech Ventures
AI Research Scientist,141469,EX,FL,Germany,S,Germany,0,"R, Python, Computer Vision",Master,14,Transportation,6.5,Predictive Systems
Computer Vision Engineer,90085,MI,CT,United Kingdom,M,United Kingdom,50,"Linux, Git, R, Python",Associate,3,Government,5.2,Cognitive Computing
NLP Engineer,127090,SE,FT,Japan,M,Japan,100,"Tableau, Hadoop, Computer Vision, Azure, Deep Learning",Master,6,Automotive,8.1,Cognitive Computing
Data Analyst,232730,EX,FT,Canada,M,India,50,"Hadoop, Kubernetes, Data Visualization, Mathematics, Tableau",PhD,15,Technology,5.4,Cognitive Computing
Research Scientist,114493,SE,FT,Israel,L,Luxembourg,0,"Spark, NLP, Python, Deep Learning",Associate,9,Manufacturing,6.2,Digital Transformation LLC
Robotics Engineer,68778,EN,PT,Germany,L,Germany,100,"TensorFlow, Scala, PyTorch, MLOps",PhD,0,Automotive,6.4,Future Systems
Data Engineer,73290,EN,CT,Netherlands,M,Netherlands,0,"Java, Mathematics, R",Master,0,Media,8.4,Advanced Robotics
NLP Engineer,81942,MI,FT,Finland,M,Finland,100,"Data Visualization, Hadoop, Scala, Tableau",PhD,2,Finance,8.5,Smart Analytics
Machine Learning Engineer,63780,SE,PT,China,M,China,100,"PyTorch, Computer Vision, Tableau",Associate,8,Energy,6.3,Predictive Systems
AI Specialist,99304,SE,PT,Israel,M,Poland,50,"PyTorch, Git, Kubernetes",Bachelor,7,Manufacturing,6.7,Machine Intelligence Group
AI Product Manager,93335,MI,PT,Ireland,S,Ireland,0,"PyTorch, Kubernetes, Java, Deep Learning, Spark",Bachelor,4,Gaming,5.6,Digital Transformation LLC
Data Scientist,103566,SE,CT,Finland,S,Finland,100,"Git, Linux, Java, Statistics",Bachelor,7,Manufacturing,8.0,Predictive Systems
AI Software Engineer,168343,SE,FT,Japan,L,Japan,0,"Git, Scala, Statistics, Mathematics",Associate,7,Education,5.8,DataVision Ltd
Research Scientist,76094,EX,FT,China,M,China,50,"GCP, R, NLP, Deep Learning",PhD,19,Automotive,9.8,Cloud AI Solutions
Principal Data Scientist,107663,EN,PT,Switzerland,L,Switzerland,50,"PyTorch, SQL, NLP",Bachelor,0,Retail,6.2,Neural Networks Co
Machine Learning Researcher,211009,EX,FL,Ireland,L,Ireland,100,"SQL, Computer Vision, Tableau",Master,10,Manufacturing,5.6,Algorithmic Solutions
Research Scientist,48225,EN,FT,Germany,S,Germany,100,"Azure, AWS, GCP, Git",PhD,1,Transportation,5.3,Machine Intelligence Group
Research Scientist,41112,MI,FT,India,L,India,100,"Hadoop, Kubernetes, Python",PhD,4,Media,8.7,Cognitive Computing
AI Specialist,137861,EX,CT,Finland,M,China,0,"NLP, Scala, SQL, PyTorch",PhD,14,Government,9.0,Quantum Computing Inc
AI Specialist,162677,EX,FL,United Kingdom,S,United Kingdom,50,"R, Python, Linux",Master,17,Healthcare,7.5,Advanced Robotics
AI Product Manager,148695,SE,CT,Denmark,S,Denmark,50,"MLOps, AWS, R",Associate,8,Energy,7.3,Quantum Computing Inc
AI Research Scientist,49329,SE,PT,India,M,India,0,"Hadoop, Tableau, Kubernetes, PyTorch, Computer Vision",Associate,7,Energy,5.9,DataVision Ltd
Machine Learning Engineer,182121,EX,FT,Ireland,M,Austria,100,"Data Visualization, PyTorch, TensorFlow",Associate,19,Energy,8.9,Neural Networks Co
AI Research Scientist,129587,SE,FT,Israel,L,Israel,0,"AWS, Java, TensorFlow",Master,5,Consulting,6.8,Cognitive Computing
Data Scientist,178524,SE,PT,Denmark,M,Sweden,50,"Python, Azure, Tableau, Hadoop",PhD,9,Healthcare,7.0,Quantum Computing Inc
Data Analyst,33242,EN,FT,China,L,Estonia,0,"Kubernetes, SQL, Tableau",Associate,0,Healthcare,8.7,Cloud AI Solutions
Data Engineer,203674,SE,FL,Switzerland,M,Switzerland,50,"Scala, Spark, Azure, Tableau, Kubernetes",Bachelor,9,Real Estate,6.0,Neural Networks Co
Data Analyst,113391,MI,PT,Japan,M,Japan,100,"Scala, Data Visualization, Git, Spark",Master,3,Automotive,8.5,Future Systems
Data Engineer,97760,SE,PT,Singapore,S,Ireland,0,"TensorFlow, GCP, Tableau, Computer Vision",PhD,6,Technology,6.9,Machine Intelligence Group
ML Ops Engineer,101108,MI,PT,France,L,France,100,"Statistics, Linux, Mathematics",Bachelor,3,Energy,6.3,Machine Intelligence Group
AI Architect,91154,EN,FL,Switzerland,L,Switzerland,100,"AWS, Azure, Python, Java",Master,1,Finance,7.1,Autonomous Tech
AI Software Engineer,50577,EN,PT,Germany,S,Germany,50,"TensorFlow, R, Azure, AWS, NLP",Associate,0,Technology,8.4,DeepTech Ventures
AI Product Manager,134807,SE,FT,Israel,M,Romania,100,"SQL, AWS, PyTorch",Bachelor,6,Transportation,9.1,TechCorp Inc
Robotics Engineer,140023,SE,FT,Australia,L,Australia,50,"Java, Git, Mathematics",PhD,5,Consulting,5.5,AI Innovations
Data Scientist,76210,MI,FL,Germany,M,Germany,50,"Java, Kubernetes, Data Visualization, NLP",PhD,2,Transportation,5.7,Predictive Systems
AI Research Scientist,97414,SE,FL,Canada,S,Canada,0,"Tableau, R, SQL, GCP, Docker",Master,6,Healthcare,9.3,Autonomous Tech
AI Architect,64976,EN,PT,Israel,M,Luxembourg,0,"Tableau, Azure, Linux, Data Visualization",Master,1,Transportation,8.0,Cognitive Computing
Principal Data Scientist,44332,SE,FL,India,S,India,0,"Git, MLOps, Tableau, Kubernetes, Computer Vision",Master,9,Manufacturing,9.8,AI Innovations
AI Specialist,81536,EX,FT,China,M,China,0,"Kubernetes, Python, Azure, Spark",Bachelor,13,Gaming,5.4,AI Innovations
Computer Vision Engineer,148614,SE,CT,Austria,L,Austria,50,"PyTorch, Kubernetes, Git",Associate,9,Gaming,7.8,Autonomous Tech
Computer Vision Engineer,71723,EN,FT,Japan,L,Japan,100,"Computer Vision, NLP, Spark, GCP",Master,0,Technology,5.5,Digital Transformation LLC
AI Research Scientist,52390,EN,FT,Canada,S,Ireland,50,"Deep Learning, Python, Docker",Master,0,Finance,8.7,Smart Analytics
ML Ops Engineer,130513,SE,PT,Ireland,L,Ireland,0,"Linux, Kubernetes, Scala, Java",Bachelor,9,Technology,5.3,Future Systems
AI Product Manager,174278,EX,PT,Japan,L,Japan,0,"Python, MLOps, TensorFlow, Git",PhD,13,Media,8.2,Neural Networks Co
Deep Learning Engineer,109311,MI,FL,Denmark,S,Denmark,50,"TensorFlow, Hadoop, Python, Linux",Bachelor,2,Government,6.1,Algorithmic Solutions
AI Research Scientist,150816,EX,PT,Ireland,S,Nigeria,50,"Python, AWS, Computer Vision, Docker, Data Visualization",PhD,18,Technology,6.4,TechCorp Inc
AI Consultant,79004,EN,FL,Denmark,S,Denmark,50,"R, PyTorch, Mathematics",Bachelor,1,Government,9.0,Digital Transformation LLC
Research Scientist,58994,EN,FT,Austria,L,Austria,50,"Spark, Linux, Git, Azure",Master,0,Automotive,7.0,DeepTech Ventures
AI Consultant,69368,EN,FT,Japan,M,Japan,0,"Kubernetes, Computer Vision, Git",PhD,0,Consulting,8.0,Advanced Robotics
AI Research Scientist,148798,SE,CT,Japan,L,Japan,100,"Scala, PyTorch, AWS, TensorFlow",Associate,6,Government,8.3,Cognitive Computing
Machine Learning Researcher,184471,SE,PT,Netherlands,L,Singapore,100,"Python, MLOps, Statistics, Mathematics, Kubernetes",Associate,5,Gaming,6.2,Future Systems
Robotics Engineer,121581,SE,FT,Japan,M,Japan,100,"GCP, Kubernetes, AWS, Docker",Associate,8,Technology,9.7,Quantum Computing Inc
Autonomous Systems Engineer,105977,MI,PT,United Kingdom,M,United Kingdom,50,"NLP, Java, TensorFlow",PhD,4,Media,5.6,Cloud AI Solutions
Data Analyst,90610,MI,CT,Israel,S,Israel,50,"Kubernetes, Scala, Mathematics",PhD,4,Telecommunications,9.1,Future Systems
ML Ops Engineer,98976,MI,CT,United States,S,Mexico,50,"Computer Vision, TensorFlow, Python, Git, R",Bachelor,2,Consulting,6.7,Smart Analytics
Robotics Engineer,122452,MI,CT,Norway,S,Norway,0,"Spark, PyTorch, Kubernetes, Deep Learning, Tableau",Master,2,Telecommunications,7.0,AI Innovations
Computer Vision Engineer,95690,EN,PT,Switzerland,M,Switzerland,100,"NLP, Spark, Python, Mathematics",Associate,0,Healthcare,9.4,Digital Transformation LLC
Deep Learning Engineer,150034,EX,FT,Israel,S,Israel,100,"AWS, Git, Python, TensorFlow, R",Master,19,Government,8.8,Autonomous Tech
AI Software Engineer,91655,MI,FL,Sweden,M,Sweden,50,"R, Linux, Spark, Scala, Python",Associate,3,Gaming,9.4,Digital Transformation LLC
AI Consultant,188802,EX,FT,Canada,L,Austria,50,"Kubernetes, NLP, PyTorch, Git",Bachelor,14,Automotive,8.3,Machine Intelligence Group
NLP Engineer,93910,EN,PT,Norway,M,South Korea,50,"R, Deep Learning, Git, Python, Docker",PhD,1,Energy,7.6,Predictive Systems
Data Scientist,100310,MI,FT,United Kingdom,S,United Kingdom,0,"TensorFlow, Docker, GCP",Associate,2,Education,7.7,Cognitive Computing
AI Specialist,69931,MI,PT,Finland,S,Finland,100,"Kubernetes, GCP, Computer Vision, AWS",PhD,4,Transportation,5.2,Predictive Systems
Machine Learning Researcher,80108,MI,PT,Canada,L,Canada,0,"Kubernetes, Docker, R, Linux, Statistics",Master,3,Telecommunications,6.1,Quantum Computing Inc
Autonomous Systems Engineer,128941,SE,CT,Finland,L,Finland,50,"TensorFlow, Spark, PyTorch",Master,7,Manufacturing,7.6,Cognitive Computing
AI Research Scientist,87180,EN,FL,Canada,L,Canada,100,"GCP, Tableau, Data Visualization, PyTorch",Master,0,Real Estate,8.3,Smart Analytics
ML Ops Engineer,90657,MI,PT,Canada,M,Canada,0,"PyTorch, SQL, Mathematics",Bachelor,2,Automotive,9.8,AI Innovations
AI Architect,128867,MI,PT,Switzerland,M,Switzerland,50,"Spark, TensorFlow, SQL, Python",Bachelor,4,Energy,5.2,DeepTech Ventures
AI Specialist,193819,EX,PT,Sweden,S,Sweden,50,"Linux, TensorFlow, Git, Kubernetes",PhD,11,Finance,7.4,Machine Intelligence Group
AI Consultant,161602,EX,PT,France,L,France,100,"Hadoop, Kubernetes, Git, Docker",Associate,11,Automotive,9.0,Advanced Robotics
Research Scientist,54244,EN,FL,South Korea,M,South Korea,100,"Python, Java, Tableau, TensorFlow",Master,0,Manufacturing,5.3,Cloud AI Solutions
AI Research Scientist,25456,EN,CT,India,S,India,0,"AWS, Mathematics, Python",Bachelor,0,Government,6.8,Neural Networks Co
AI Specialist,158220,EX,CT,Sweden,M,Sweden,0,"SQL, TensorFlow, Deep Learning",PhD,19,Gaming,7.8,Cognitive Computing
Computer Vision Engineer,147217,EX,PT,Australia,M,Australia,50,"PyTorch, Scala, Mathematics",Bachelor,13,Real Estate,6.1,Cognitive Computing
ML Ops Engineer,86105,MI,FT,Austria,M,Austria,0,"Linux, Java, R, GCP",Bachelor,4,Healthcare,7.6,Cloud AI Solutions
Data Engineer,30632,MI,FL,China,S,United States,100,"Docker, Python, GCP, TensorFlow, AWS",Bachelor,3,Technology,7.1,Cognitive Computing
AI Architect,45728,EN,CT,Canada,S,Canada,0,"MLOps, Docker, SQL",Master,1,Gaming,5.7,Advanced Robotics
Autonomous Systems Engineer,49221,MI,CT,China,M,China,0,"PyTorch, Hadoop, Python, SQL",Associate,2,Energy,5.6,AI Innovations
Machine Learning Engineer,72890,EN,PT,Singapore,M,Chile,100,"TensorFlow, Kubernetes, Git",Master,0,Retail,9.7,Smart Analytics
Robotics Engineer,36195,MI,PT,India,M,Spain,0,"Kubernetes, Linux, Git, Python",PhD,2,Technology,9.2,Quantum Computing Inc
Head of AI,220734,EX,CT,Netherlands,S,Netherlands,50,"TensorFlow, Azure, Scala, Statistics",Associate,19,Media,8.8,Advanced Robotics
Robotics Engineer,131350,SE,FL,Ireland,M,Ireland,100,"NLP, Java, Kubernetes",Bachelor,7,Education,5.1,Algorithmic Solutions
AI Research Scientist,176781,EX,FL,South Korea,S,Singapore,0,"PyTorch, Statistics, Java, GCP",Bachelor,16,Manufacturing,8.8,Cloud AI Solutions
Machine Learning Engineer,186739,SE,FT,Switzerland,S,Switzerland,0,"Deep Learning, Git, Java",PhD,9,Manufacturing,7.5,Digital Transformation LLC
Principal Data Scientist,92320,MI,FL,Netherlands,M,Norway,50,"R, SQL, Azure",Master,3,Government,9.4,DeepTech Ventures
Robotics Engineer,231279,EX,FL,South Korea,L,South Korea,0,"Git, TensorFlow, Python",Bachelor,19,Consulting,8.7,Digital Transformation LLC
Deep Learning Engineer,82158,EN,FT,France,L,France,50,"AWS, MLOps, SQL, PyTorch, Git",Associate,1,Retail,5.6,Machine Intelligence Group
Machine Learning Engineer,47242,EN,FL,Canada,S,Canada,100,"AWS, Docker, GCP",Master,1,Automotive,5.9,DataVision Ltd
Deep Learning Engineer,129451,SE,PT,Ireland,S,Austria,50,"Python, Linux, Deep Learning, Git, Computer Vision",Bachelor,8,Automotive,10.0,Cognitive Computing
NLP Engineer,120136,SE,CT,Finland,M,Finland,50,"Hadoop, Docker, SQL, TensorFlow, Tableau",Associate,5,Real Estate,9.1,Quantum Computing Inc
Machine Learning Engineer,188560,EX,FT,Israel,S,Israel,100,"Python, Kubernetes, NLP, Linux",PhD,14,Finance,6.9,Cloud AI Solutions
Machine Learning Engineer,83432,MI,CT,Japan,S,Austria,0,"Kubernetes, Git, MLOps, GCP",PhD,3,Media,8.1,AI Innovations
Data Scientist,70279,EN,CT,Sweden,M,Sweden,0,"Docker, Kubernetes, AWS, Tableau, Git",Master,0,Transportation,5.9,Quantum Computing Inc
AI Product Manager,139686,SE,FL,Australia,M,Australia,100,"NLP, SQL, GCP, Tableau",Master,6,Education,8.3,Smart Analytics
NLP Engineer,158258,SE,CT,Denmark,S,Denmark,50,"NLP, MLOps, Python, Deep Learning",Master,8,Finance,9.5,Future Systems
AI Research Scientist,139626,SE,FT,Norway,M,Norway,100,"Scala, Python, NLP, Docker, AWS",Associate,8,Media,8.7,AI Innovations
Deep Learning Engineer,63367,EN,CT,Singapore,S,Singapore,0,"Data Visualization, GCP, Mathematics, Statistics, Scala",Bachelor,0,Retail,5.4,Future Systems
AI Architect,90307,MI,FL,South Korea,L,South Korea,100,"Git, SQL, GCP, Azure",PhD,2,Telecommunications,8.2,Digital Transformation LLC
AI Software Engineer,271059,EX,CT,Australia,L,Philippines,100,"Git, Azure, Python, TensorFlow",Bachelor,12,Finance,5.3,Cognitive Computing
Robotics Engineer,121009,MI,FT,Denmark,L,Denmark,0,"MLOps, Spark, Computer Vision, Linux, AWS",Master,2,Telecommunications,8.3,Machine Intelligence Group
Computer Vision Engineer,101200,EN,FL,Norway,M,Norway,100,"SQL, Computer Vision, PyTorch, Git, Tableau",Bachelor,1,Government,6.9,Advanced Robotics
AI Research Scientist,80403,MI,CT,Canada,M,Canada,50,"Scala, Java, Deep Learning",Associate,3,Automotive,9.5,Algorithmic Solutions
ML Ops Engineer,120496,SE,FT,Germany,S,Germany,0,"Data Visualization, Mathematics, R",Master,6,Automotive,7.0,Machine Intelligence Group
Research Scientist,89648,MI,PT,Ireland,L,Japan,50,"Data Visualization, NLP, Scala, Python",Bachelor,2,Healthcare,9.6,Neural Networks Co
Machine Learning Engineer,34381,SE,CT,India,S,India,0,"Hadoop, Python, Statistics, Linux, AWS",PhD,6,Retail,5.2,Machine Intelligence Group
Robotics Engineer,129198,SE,PT,Austria,L,Canada,100,"SQL, Git, NLP, Python, Kubernetes",Associate,9,Healthcare,7.3,DataVision Ltd
ML Ops Engineer,65179,MI,CT,Ireland,S,Ireland,50,"SQL, Hadoop, Tableau",PhD,3,Telecommunications,5.1,Future Systems
AI Software Engineer,282434,EX,CT,Denmark,S,Denmark,100,"Azure, Java, MLOps, SQL, R",PhD,18,Telecommunications,8.2,DeepTech Ventures
Principal Data Scientist,89515,MI,CT,Singapore,L,South Africa,100,"PyTorch, NLP, Computer Vision",Associate,4,Gaming,7.4,DataVision Ltd
Machine Learning Engineer,219852,EX,FL,Austria,L,Austria,100,"Hadoop, Kubernetes, TensorFlow, GCP",Associate,14,Healthcare,6.6,DataVision Ltd
